Season,game_id,game_date,home_team,away_team,home_score,away_score,play_index,period,min,sec,game_seconds,event_interval,event_type,event_team,event_player_1,event_player_2,event_player_3,event_detail,x_coord,y_coord,home_skaters,away_skaters,event_angle,event_distance,x_coord_2,y_coord_2,x_coord_1,y_coord_1,home_goalie,away_goalie,plus_player_1,plus_player_2,plus_player_3,plus_player_4,plus_player_5,plus_player_6,minus_player_1,minus_player_2,minus_player_3,minus_player_4,minus_player_5,minus_player_6,
2018,22207012,13/10/18,BOS,MET,1,1,61,2,4,8,2152,20,Faceoff,BOS,Jordan Smelker,Audra Richards,NA,NA,63.9144,20.1875,5,4,38.82518295,32.19972801,63.9144,20.1875,63.9144,20.1875,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,1,1,62,2,4,8,2152,0,Penalty,BOS,Alyssa Gagliardi,NA,NA,2 Hooking Minor,46.9854,33.2945,5,4,38.39509022,53.6073721,46.9854,33.2945,46.9854,33.2945,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,1,1,63,2,3,15,2205,53,Shot,MET,Chelsea Ziadie,Katie Burt,NA,NA,40.9266,-30.8125,4,4,32.6577178,57.10045485,40.9266,-30.8125,40.9266,-30.8125,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,1,1,64,2,1,58,2282,77,Shot,MET,Amanda Kessel,Katie Burt,NA,NA,64.3104,-20.5445,5,5,39.76423118,32.11935286,64.3104,-20.5445,64.3104,-20.5445,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,1,1,65,2,1,20,2320,38,Shot,BOS,Haley Skarupa,Katie  Fitzgerald,NA,NA,-56.2518,7.0805,5,5,12.20014799,33.50489641,-56.2518,7.0805,56.2518,-7.0805,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,1,1,66,2,1,20,2320,0,Faceoff,MET,Madison Packer,Jillian Dempsey,NA,NA,61.4988,18.768,5,5,34.31130638,33.29495195,61.4988,18.768,61.4988,18.768,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,1,1,67,2,1,20,2320,0,Penalty,BOS,Haley Skarupa,NA,NA,2 High-Sticking Minor,-75.6162,14.875,5,5,48.02066236,20.00979079,-75.6162,14.875,75.6162,-14.875,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,1,1,68,2,1,4,2336,16,Faceoff,MET,Madison Packer,Emily Field,NA,NA,-65.934,21.25,4,5,42.65342194,31.3624434,-65.934,21.25,65.934,-21.25,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,1,1,69,2,0,33,2367,31,Shot,MET, Kelsey  Koelzer,Katie Burt,NA,NA,59.0832,25.857,4,5,40.83675698,39.54237438,59.0832,25.857,59.0832,25.857,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,1,1,70,2,0,2,2398,31,Faceoff,MET,Alexa Gruschow,Dana Trivigno,NA,NA,-65.538,19.125,4,5,39.18512556,30.26930903,-65.538,19.125,65.538,-19.125,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,1,1,72,3,20,0,2400,2,Faceoff,BOS,Jillian Dempsey,Madison Packer,NA,NA,-0.198,-1.768,4,5,1.140577429,88.81959822,-0.198,-1.768,0.198,1.768,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,1,1,73,3,19,28,2432,32,Shot,MET, Kelsey  Koelzer,Katie Burt,NA,NA,-70.3692,-24.0805,4,5,52.27130063,30.44630009,-70.3692,-24.0805,70.3692,24.0805,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,1,1,74,3,19,4,2456,24,Shot,MET,Madison Packer,Katie Burt,NA,NA,-67.1418,9.5625,5,5,23.62836016,23.85838036,-67.1418,9.5625,67.1418,-9.5625,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,1,1,75,3,19,4,2456,0,Faceoff,BOS,Dana Trivigno,Alexa Gruschow,NA,NA,-67.1418,16.2945,5,5,36.7032012,27.26337539,-67.1418,16.2945,67.1418,-16.2945,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,1,1,76,3,18,39,2481,25,Faceoff,BOS,NA,NA,NA,NA,-67.9536,-18.0625,5,5,40.63694488,27.73454271,-67.9536,-18.0625,67.9536,18.0625,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,1,1,77,3,18,14,2506,25,Shot,BOS,Jillian Dempsey,Katie  Fitzgerald,NA,NA,52.2126,-24.4375,5,5,33.59568839,44.16451296,52.2126,-24.4375,52.2126,-24.4375,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,1,1,78,3,18,14,2506,0,Faceoff,MET,Kristin Lewicki,Jillian Dempsey,NA,NA,64.3104,-21.9555,5,5,41.64544924,33.03967809,64.3104,-21.9555,64.3104,-21.9555,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,2,1,79,3,17,1,2579,73,Goal,BOS,Dana Trivigno,NA,NA,NA,62.3106,3.893,5,5,8.298817849,26.97182829,62.3106,3.893,62.3106,3.893,Katie Burt,Katie  Fitzgerald,Alyssa Gagliardi,Toni Ann Miano,Denisa Krizova,Haley Skarupa,Mallory Souliotis,NA, Kelsey  Koelzer,Alexa Gruschow,Madison Packer,Erika  Lawler,Lexi Slattery,NA,
2018,22207012,13/10/18,BOS,MET,2,1,80,3,17,1,2579,0,Faceoff,BOS,NA,NA,NA,NA,-0.6138,-0.357,5,5,0.231421671,88.38692097,-0.6138,-0.357,0.6138,0.357,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,2,1,81,3,16,3,2637,58,Penalty,BOS,Toni Ann Miano ,NA,NA,2 Body Checking Minor,-57.0636,33.2945,5,5,46.19271937,46.13520754,-57.0636,33.2945,57.0636,-33.2945,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,2,1,82,3,16,3,2637,0,Faceoff,MET,Alexa Gruschow,Jillian Dempsey,NA,NA,-64.7262,20.1875,5,5,39.74887489,31.57138772,-64.7262,20.1875,64.7262,-20.1875,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,2,1,83,3,15,45,2655,18,Shot,MET,Jenny Ryan,Katie Burt,NA,NA,-36.4914,11.3305,4,5,12.17679204,53.71716024,-36.4914,11.3305,36.4914,-11.3305,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,3,1,84,3,11,41,2899,244,Goal,BOS,Haley Skarupa,Dana Trivigno,NA,NA,67.5378,16.643,5,5,37.79201736,27.15907726,67.5378,16.643,67.5378,16.643,Katie Burt,Katie  Fitzgerald,Dana Trivigno,Haley Skarupa,Gigi  Marvin,Toni Ann Miano ,Alyssa Gagliardi,NA,Michelle Picard,Jenny Ryan,Audra Richards,Alexa Aramburu,Erika  Lawler,NA,
2018,22207012,13/10/18,BOS,MET,3,1,85,3,10,24,2976,77,Shot,MET,Rebecca Russo,Katie Burt,NA,NA,-82.467,-6.375,5,5,44.29870769,9.128018076,-82.467,-6.375,82.467,6.375,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,3,1,86,3,10,24,2976,0,Faceoff,MET,Alexa Gruschow,Dana Trivigno,NA,NA,-65.934,-20.1875,5,5,41.19260708,30.65249602,-65.934,-20.1875,65.934,20.1875,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,3,1,87,3,10,11,2989,13,Shot,BOS,Haley Skarupa,Katie  Fitzgerald,NA,NA,74.4084,4.25,5,5,16.23891191,15.19793705,74.4084,4.25,74.4084,4.25,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,3,1,88,3,9,45,3015,26,Shot,BOS,Mallory Souliotis,Katie  Fitzgerald,NA,NA,53.4402,2.125,5,5,3.419842372,35.62323681,53.4402,2.125,53.4402,2.125,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,3,1,89,3,9,15,3045,30,Shot,MET,Amanda Kessel,Katie Burt,NA,NA,-77.22,29.0445,5,5,67.92328638,31.34248523,-77.22,29.0445,77.22,-29.0445,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,3,1,90,3,7,30,3150,105,Faceoff,MET,Kristin Lewicki,Dana Trivigno,NA,NA,-67.9536,19.8305,5,5,43.29621614,28.91711748,-67.9536,19.8305,67.9536,-19.8305,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,3,1,91,3,7,9,3171,21,Faceoff,BOS,Dana Trivigno,Audra Richards,NA,NA,-24.8094,19.482,5,5,16.88316879,67.08190108,-24.8094,19.482,24.8094,-19.482,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,3,1,92,3,6,42,3198,27,Shot,BOS,Gigi  Marvin,Katie  Fitzgerald,NA,NA,63.1026,10.268,5,5,21.62771585,27.85869973,63.1026,10.268,63.1026,10.268,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,3,1,93,3,6,42,3198,0,Faceoff,BOS,Jillian Dempsey,Kelly Nash,NA,NA,62.7066,19.482,5,5,36.53646311,32.72447414,62.7066,19.482,62.7066,19.482,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,3,1,94,3,6,15,3225,27,Shot,BOS,Emily Field,Katie  Fitzgerald,NA,NA,68.7654,4.25,5,5,11.8617697,20.6761103,68.7654,4.25,68.7654,4.25,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,4,1,95,3,5,50,3250,25,Goal,BOS,Jillian Dempsey,Lexi Bender,Jordan Smelker,NA,71.973,-2.482,5,5,8.293506794,17.20694781,71.973,-2.482,71.973,-2.482,Katie Burt,Katie  Fitzgerald,Jillian Dempsey,Lexi Bender,Jordan Smelker,Lauren Kelly,Emily Field,NA,Rebecca Russo,Kiira Dosdall,Alexa Gruschow, Kelsey  Koelzer,Jenny Ryan,NA,
2018,22207012,13/10/18,BOS,MET,4,1,96,3,4,55,3305,55,Shot,BOS,Gigi  Marvin,Katie  Fitzgerald,NA,NA,75.6162,3.5445,5,5,14.83339853,13.84520071,75.6162,3.5445,75.6162,3.5445,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,4,1,97,3,3,24,3396,91,Shot,MET,Jenny Ryan,Katie Burt,NA,NA,-81.2592,-8.5,5,5,47.67642679,11.49652054,-81.2592,-8.5,81.2592,8.5,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,4,1,98,3,3,24,3396,0,Faceoff,MET,Alexa Aramburu,McKenna  Brand,NA,NA,-67.1418,16.643,5,5,37.28592165,27.47308421,-67.1418,16.643,67.1418,-16.643,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,4,1,99,3,3,8,3412,16,Shot,MET,Alexa Aramburu,Katie Burt,NA,NA,-44.9658,13.107,5,5,16.57590028,45.9434894,-44.9658,13.107,44.9658,-13.107,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,4,1,100,3,2,17,3463,51,Shot,MET,Audra Richards,Katie Burt,NA,NA,-75.2004,4.607,5,5,18.46160045,14.54831293,-75.2004,4.607,75.2004,-4.607,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,4,1,101,3,1,24,3516,53,Faceoff,BOS,Jillian Dempsey,Alexa Gruschow,NA,NA,-67.1418,-21.25,5,5,44.19168554,30.4851342,-67.1418,-21.25,67.1418,21.25,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,4,1,102,3,1,1,3539,23,Shot,BOS,Lauren Kelly,Katie  Fitzgerald,NA,NA,63.1026,-32.232,5,5,51.21921595,41.34703316,63.1026,-32.232,63.1026,-32.232,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,4,1,103,3,1,1,3539,0,Faceoff,BOS,Jillian Dempsey,Alexa Aramburu,NA,NA,65.538,-26.5625,5,5,48.54663442,35.44053964,65.538,-26.5625,65.538,-26.5625,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207012,13/10/18,BOS,MET,5,1,104,3,0,56,3544,5,Goal,BOS,Emily Field,Lexi Bender,Lauren Kelly,NA,78.4278,2.482,5,5,13.2118804,10.85963797,78.4278,2.482,78.4278,2.482,Katie Burt,Katie  Fitzgerald,Emily Field,Lexi Bender,Jillian Dempsey,Jordan Smelker,Lauren Kelly,NA,Alexa Aramburu,Rebecca Morse,Lexi Slattery,Erika  Lawler,Michelle Picard,NA,
2018,22207012,13/10/18,BOS,MET,5,1,105,3,0,24,3576,32,Faceoff,BOS,Dana Trivigno,Audra Richards,NA,NA,21.978,20.5445,5,5,17.04206588,70.10010673,21.978,20.5445,21.978,20.5445,Katie Burt,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,0,0,0,1,20,0,0,0,Faceoff,CTW, Katerina   MrÃ¡zovÃ¡,Jillian Dempsey,NA,NA,-0.6138,0.7055,5,5,0.457326076,88.38901561,-0.6138,0.7055,0.6138,-0.7055,Brittany Ott,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,1,1,19,25,35,35,Goal,BOS,Emily Field,Jillian Dempsey,NA,NA,80.0514,0,5,5,0,8.9486,80.0514,0,80.0514,0,Katie Burt,Meeri RÃ_isÃ_nen,Emily Field,Jillian Dempsey,Jordan Smelker,Lexi Bender,Lauren Kelly,NA, Katerina   MrÃ¡zovÃ¡,Jamie Goldsmith,Emily Fluke,Jordan Brickner,Kim Tiberi,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,2,1,19,25,35,0,Faceoff,CTW, Katerina   MrÃ¡zovÃ¡,Jillian Dempsey,NA,NA,-0.6138,0.357,5,5,0.231421671,88.38692097,-0.6138,0.357,0.6138,-0.357,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,3,1,18,45,75,40,Turnover,BOS,Haley Skarupa,NA,NA,NA,34.4718,17.357,5,5,17.65691582,57.2240338,34.4718,17.357,34.4718,17.357,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,4,1,18,30,90,15,Shot,BOS,Haley Skarupa,Meeri RÃ_isÃ_nen,NA,NA,63.5184,4.9555,5,5,11.00515376,25.95898532,63.5184,4.9555,63.5184,4.9555,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,5,1,18,10,110,20,Shot,BOS,McKenna  Brand,Meeri RÃ_isÃ_nen,NA,NA,61.4988,15.232,5,5,28.98061033,31.43771343,61.4988,15.232,61.4988,15.232,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,6,1,17,36,144,34,Shot,CTW, Katerina   MrÃ¡zovÃ¡,Katie Burt,NA,NA,-54.648,1.4195,5,5,2.366241111,34.38131592,-54.648,1.4195,54.648,-1.4195,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,7,1,17,36,144,0,Faceoff,CTW, Katerina   MrÃ¡zovÃ¡,Jillian Dempsey,NA,NA,-66.33,-19.8305,5,5,41.17769336,30.11938961,-66.33,-19.8305,66.33,19.8305,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,8,1,17,33,147,3,Shot,CTW,Jamie Goldsmith,Katie Burt,NA,NA,-49.005,-15.232,5,5,20.84921549,42.79735797,-49.005,-15.232,49.005,15.232,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,9,1,16,8,232,85,Shot,BOS,Dana Trivigno,Meeri RÃ_isÃ_nen,NA,NA,73.5966,4.9555,5,5,17.83374577,16.18090578,73.5966,4.9555,73.5966,4.9555,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,10,1,16,4,236,4,Shot,BOS,Dana Trivigno,Meeri RÃ_isÃ_nen,NA,NA,76.824,3.893,5,5,17.73049897,12.78320871,76.824,3.893,76.824,3.893,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,11,1,14,28,332,96,Shot,CTW,Kim Tiberi,Katie Burt,NA,NA,-66.7458,17.7055,5,5,38.5058498,28.43825149,-66.7458,17.7055,66.7458,-17.7055,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,12,1,14,28,332,0,Faceoff,BOS,Jillian Dempsey,Hanna  Beattie,NA,NA,-66.7458,17.357,5,5,37.95218829,28.22259497,-66.7458,17.357,66.7458,-17.357,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,13,1,13,57,363,31,Shot,BOS,Alyssa Gagliardi,Meeri RÃ_isÃ_nen,NA,NA,73.9926,4.607,5,5,17.0655379,15.69861471,73.9926,4.607,73.9926,4.607,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,14,1,13,33,387,24,Shot,BOS,Toni Ann Miano ,Meeri RÃ_isÃ_nen,NA,NA,80.4474,-8.857,5,5,46.00169207,12.3123278,80.4474,-8.857,80.4474,-8.857,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,15,1,13,20,400,13,Shot,CTW,Michelle LÃ¶wenhielm,Katie Burt,NA,NA,-80.0514,-6.018,5,5,33.92112498,10.78395873,-80.0514,-6.018,80.0514,6.018,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,16,1,13,20,400,0,Faceoff,CTW, Katerina   MrÃ¡zovÃ¡,Dana Trivigno,NA,NA,-67.1418,-21.25,5,5,44.19168554,30.4851342,-67.1418,-21.25,67.1418,21.25,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,17,1,13,4,416,16,Shot,CTW, Katerina   MrÃ¡zovÃ¡,Katie Burt,NA,NA,-46.5696,-2.482,5,5,3.347747284,42.50293129,-46.5696,-2.482,46.5696,2.482,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,18,1,12,54,426,10,Shot,CTW, Katerina   MrÃ¡zovÃ¡,Katie Burt,NA,NA,-71.181,-6.732,5,5,20.69651374,19.04826987,-71.181,-6.732,71.181,6.732,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,20,1,11,43,497,71,Shot,BOS,Mallory Souliotis,Meeri RÃ_isÃ_nen,NA,NA,75.2004,-16.643,5,5,50.3360597,21.61986145,75.2004,-16.643,75.2004,-16.643,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,19,1,11,43,497,0,BlockedShot,CTW,Michelle LÃ¶wenhielm,NA,NA,NA,60.291,-17.7055,5,5,31.66308858,33.72968146,-60.291,17.7055,60.291,-17.7055,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,21,1,10,31,569,72,Shot,BOS,Alyssa Gagliardi,Meeri RÃ_isÃ_nen,NA,NA,42.1344,-20.893,5,5,24.02763458,51.31181065,42.1344,-20.893,42.1344,-20.893,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,22,1,8,25,695,126,Shot,BOS,McKenna  Brand,Meeri RÃ_isÃ_nen,NA,NA,74.4084,-9.9195,5,5,34.20821553,17.64401516,74.4084,-9.9195,74.4084,-9.9195,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,24,1,8,25,695,0,Faceoff,CTW,Michelle LÃ¶wenhielm,Jillian Dempsey,NA,NA,-65.934,19.482,5,5,40.1850979,30.19252689,-65.934,19.482,65.934,-19.482,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,23,1,8,8,712,17,BlockedShot,BOS,Lexi Bender,NA,NA,NA,-69.9732,16.643,5,5,41.17662873,25.27861878,69.9732,-16.643,69.9732,-16.643,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,25,1,8,1,719,7,Shot,CTW,Rachael Ade,Katie Burt,NA,NA,-40.5306,18.768,5,5,21.16706975,51.97615377,-40.5306,18.768,40.5306,-18.768,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,26,1,7,20,760,41,Penalty,BOS,Jordan Smelker,NA,NA,2 Body Checking Minor,46.9854,-38.9555,5,5,42.83635939,57.29535403,46.9854,-38.9555,46.9854,-38.9555,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,27,1,7,20,760,0,Faceoff,CTW, Katerina   MrÃ¡zovÃ¡,Dana Trivigno,NA,NA,-67.9536,18.768,5,5,41.72479091,28.19909178,-67.9536,18.768,67.9536,-18.768,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,28,1,6,51,789,29,BlockedShot,BOS,Dana Trivigno,NA,NA,NA,-36.9072,5.6695,4,5,6.21131698,52.40041071,36.9072,-5.6695,36.9072,-5.6695,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,29,1,4,47,913,124,Faceoff,CTW,Hanna  Beattie,Dana Trivigno,NA,NA,65.1222,20.1875,5,5,40.21286858,31.26794667,65.1222,20.1875,65.1222,20.1875,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,30,1,3,34,986,73,Faceoff,CTW,Michelle LÃ¶wenhielm,Jillian Dempsey,NA,NA,-25.2054,19.8305,5,5,17.26781494,66.80568628,-25.2054,19.8305,25.2054,-19.8305,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207014,20/10/18,BOS,CTW,1,0,31,1,3,15,1005,19,Penalty,CTW,Nina Rodgers,NA,NA,2 Body Checking Minor,-90.5256,37.893,5,5,87.69447501,37.92369845,-90.5256,37.893,90.5256,-37.893,Katie Burt,Meeri RÃ_isÃ_nen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
